,id,building,class_name,proff,num,friends,day,time,classNum
2439,56624,Wrighton, Organic Chemistry I With Lab PB, Iha,11,0,W,19.0,201
2440,56625,Wrighton, Organic Chemistry I With Lab PB, Iha,11,0,W,19.3,201
2441,56626,Wrighton, Organic Chemistry I With Lab PB, Iha,11,0,W,20.0,201
2442,56627,Wrighton, Organic Chemistry I PB (Lecture Only), Iha,2,0,M,18.0,201
2443,56628,Wrighton, Organic Chemistry I PB (Lecture Only), Iha,2,0,M,18.3,201
2444,56629,Wrighton, Organic Chemistry I PB (Lecture Only), Iha,2,0,M,19.0,201
2445,56630,Wrighton, Organic Chemistry I PB (Lecture Only), Iha,2,0,M,19.3,201
2446,56631,Wrighton, Organic Chemistry I PB (Lecture Only), Iha,2,0,M,20.0,201
2447,56632,Wrighton, Organic Chemistry I PB (Lecture Only), Iha,2,0,W,18.0,201
2448,56633,Wrighton, Organic Chemistry I PB (Lecture Only), Iha,2,0,W,18.3,201
2449,56634,Wrighton, Organic Chemistry I PB (Lecture Only), Iha,2,0,W,19.0,201
2450,56635,Wrighton, Organic Chemistry I PB (Lecture Only), Iha,2,0,W,19.3,201
2451,56636,Wrighton, Organic Chemistry I PB (Lecture Only), Iha,2,0,W,20.0,201
2452,56637,Cupples II, Physical Science in 12 Problems, Sobotka,5,0,T,14.3,L015
2453,56638,Cupples II, Physical Science in 12 Problems, Sobotka,5,0,T,15.0,L015
2454,56639,Cupples II, Physical Science in 12 Problems, Sobotka,5,0,T,15.3,L015
2455,56640,Wrighton, Physical Chemistry I, Head-Marsden,60,0,M,10.0,250
2456,56641,Wrighton, Physical Chemistry I, Head-Marsden,60,0,M,10.3,250
2457,56642,Wrighton, Physical Chemistry I, Head-Marsden,60,0,W,10.0,250
2458,56643,Wrighton, Physical Chemistry I, Head-Marsden,60,0,W,10.3,250
2459,56644,Wrighton, Physical Chemistry I, Head-Marsden,60,0,F,10.0,250
2460,56645,Wrighton, Physical Chemistry I, Head-Marsden,60,0,F,10.3,250
2461,56646,Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,M,14.3,561
2462,56647,Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,M,15.0,561
2463,56648,Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,M,15.3,561
2464,56649,Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,M,16.0,561
2465,56650,Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,W,14.3,561
2466,56651,Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,W,15.0,561
2467,56652,Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,W,15.3,561
2468,56653,Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,W,16.0,561
2469,56654,Wrighton, Mechanistic Organic Chemistry, Barnes,10,0,M,10.0,201
2470,56655,Wrighton, Mechanistic Organic Chemistry, Barnes,10,0,M,10.3,201
2471,56656,Wrighton, Mechanistic Organic Chemistry, Barnes,10,0,W,10.0,201
2472,56657,Wrighton, Mechanistic Organic Chemistry, Barnes,10,0,W,10.3,201
2473,56658,Wrighton, Mechanistic Organic Chemistry, Barnes,10,0,F,10.0,201
2474,56659,Wrighton, Mechanistic Organic Chemistry, Barnes,10,0,F,10.3,201
2475,56660,Wrighton, Organic Chemistry III, Moeller,37,0,M,11.0,250
2476,56661,Wrighton, Organic Chemistry III, Moeller,37,0,M,11.3,250
2477,56662,Wrighton, Organic Chemistry III, Moeller,37,0,W,11.0,250
2478,56663,Wrighton, Organic Chemistry III, Moeller,37,0,W,11.3,250
2479,56664,Wrighton, Organic Chemistry III, Moeller,37,0,F,11.0,250
2480,56665,Wrighton, Organic Chemistry III, Moeller,37,0,F,11.3,250
2481,56666,Seigle, Bioorganic Chemistry, Wencewicz,16,0,T,13.0,303
2482,56667,Seigle, Bioorganic Chemistry, Wencewicz,16,0,T,13.3,303
2483,56668,Seigle, Bioorganic Chemistry, Wencewicz,16,0,T,14.0,303
2484,56669,Seigle, Bioorganic Chemistry, Wencewicz,16,0,H,13.0,303
2485,56670,Seigle, Bioorganic Chemistry, Wencewicz,16,0,H,13.3,303
2486,56671,Seigle, Bioorganic Chemistry, Wencewicz,16,0,H,14.0,303
2487,56672,Wrighton, Bioorganic Chemistry, Wencewicz,21,0,T,13.0,201
2488,56673,Wrighton, Bioorganic Chemistry, Wencewicz,21,0,T,13.3,201
2489,56674,Wrighton, Bioorganic Chemistry, Wencewicz,21,0,T,14.0,201
2490,56675,Wrighton, Bioorganic Chemistry, Wencewicz,21,0,H,13.0,201
2491,56676,Wrighton, Bioorganic Chemistry, Wencewicz,21,0,H,13.3,201
2492,56677,Wrighton, Bioorganic Chemistry, Wencewicz,21,0,H,14.0,201
2493,56678,Wrighton, Solid-State and Materials Chemistry, Sadtler,26,0,T,13.0,201
2494,56679,Wrighton, Solid-State and Materials Chemistry, Sadtler,26,0,T,13.3,201
2495,56680,Wrighton, Solid-State and Materials Chemistry, Sadtler,26,0,T,14.0,201
2496,56681,Wrighton, Solid-State and Materials Chemistry, Sadtler,26,0,H,13.0,201
2497,56682,Wrighton, Solid-State and Materials Chemistry, Sadtler,26,0,H,13.3,201
2498,56683,Wrighton, Solid-State and Materials Chemistry, Sadtler,26,0,H,14.0,201
2499,56684,Brown, General Biochemistry I, Pakrasi Jackrel,99,0,M,9.0,100
2500,56685,Brown, General Biochemistry I, Pakrasi Jackrel,99,0,M,9.3,100
2501,56686,Brown, General Biochemistry I, Pakrasi Jackrel,99,0,W,9.0,100
2502,56687,Brown, General Biochemistry I, Pakrasi Jackrel,99,0,W,9.3,100
2503,56688,Brown, General Biochemistry I, Pakrasi Jackrel,99,0,F,9.0,100
2504,56689,Brown, General Biochemistry I, Pakrasi Jackrel,99,0,F,9.3,100
2505,56707,Wrighton, Biological Chemistry Seminar, Wencewicz,5,0,T,11.3,201
2506,56708,Wrighton, Biological Chemistry Seminar, Wencewicz,5,0,T,12.0,201
2507,56709,Wrighton, Biological Chemistry Seminar, Wencewicz,5,0,T,12.3,201
2508,56722,Seigle, Special Topics in Organic Chemistry: Introduction to Biomolecules, Heemstra,9,0,T,10.0,306
2509,56723,Seigle, Special Topics in Organic Chemistry: Introduction to Biomolecules, Heemstra,9,0,T,10.3,306
2510,56724,Seigle, Special Topics in Organic Chemistry: Introduction to Biomolecules, Heemstra,9,0,T,11.0,306
2511,56725,Seigle, Special Topics in Organic Chemistry: Introduction to Biomolecules, Heemstra,9,0,H,10.0,306
2512,56726,Seigle, Special Topics in Organic Chemistry: Introduction to Biomolecules, Heemstra,9,0,H,10.3,306
2513,56727,Seigle, Special Topics in Organic Chemistry: Introduction to Biomolecules, Heemstra,9,0,H,11.0,306
2514,56734,Mallinckrodt, Special Topics in Physical Chemistry: Methods of Biophysical Chemistry, Okuno,3,0,T,14.3,305
2515,56735,Mallinckrodt, Special Topics in Physical Chemistry: Methods of Biophysical Chemistry, Okuno,3,0,T,15.0,305
2516,56736,Mallinckrodt, Special Topics in Physical Chemistry: Methods of Biophysical Chemistry, Okuno,3,0,T,15.3,305
2517,56737,Mallinckrodt, Special Topics in Physical Chemistry: Methods of Biophysical Chemistry, Okuno,3,0,H,14.3,305
2518,56738,Mallinckrodt, Special Topics in Physical Chemistry: Methods of Biophysical Chemistry, Okuno,3,0,H,15.0,305
2519,56739,Mallinckrodt, Special Topics in Physical Chemistry: Methods of Biophysical Chemistry, Okuno,3,0,H,15.3,305
2520,56752,Seigle, Molecular Spectroscopy, Loomis,12,0,T,10.0,206
2521,56753,Seigle, Molecular Spectroscopy, Loomis,12,0,T,10.3,206
2522,56754,Seigle, Molecular Spectroscopy, Loomis,12,0,T,11.0,206
2523,56755,Seigle, Molecular Spectroscopy, Loomis,12,0,H,10.0,206
2524,56756,Seigle, Molecular Spectroscopy, Loomis,12,0,H,10.3,206
2525,56757,Seigle, Molecular Spectroscopy, Loomis,12,0,H,11.0,206
2526,56758,Rebstock, Introduction to Microeconomics, Bandyopadhyay,162,0,T,13.0,215
2527,56759,Rebstock, Introduction to Microeconomics, Bandyopadhyay,162,0,T,13.3,215
2528,56760,Rebstock, Introduction to Microeconomics, Bandyopadhyay,162,0,T,14.0,215
2529,56761,Rebstock, Introduction to Microeconomics, Bandyopadhyay,162,0,H,13.0,215
2530,56762,Rebstock, Introduction to Microeconomics, Bandyopadhyay,162,0,H,13.3,215
2531,56763,Rebstock, Introduction to Microeconomics, Bandyopadhyay,162,0,H,14.0,215
2532,56764,Rebstock, Introduction to Microeconomics, Bandyopadhyay,122,0,T,14.3,215
2533,56765,Rebstock, Introduction to Microeconomics, Bandyopadhyay,122,0,T,15.0,215
2534,56766,Rebstock, Introduction to Microeconomics, Bandyopadhyay,122,0,T,15.3,215
2535,56767,Rebstock, Introduction to Microeconomics, Bandyopadhyay,122,0,H,14.3,215
2536,56768,Rebstock, Introduction to Microeconomics, Bandyopadhyay,122,0,H,15.0,215
2537,56769,Rebstock, Introduction to Microeconomics, Bandyopadhyay,122,0,H,15.3,215
2538,56770,Seigle, Introduction to Microeconomics, Bandyopadhyay,51,0,H,17.3,L006
2539,56771,Seigle, Introduction to Microeconomics, Bandyopadhyay,51,0,H,18.0,L006
2540,56772,Seigle, Introduction to Microeconomics, Bandyopadhyay,51,0,H,18.3,L006
2541,56773,Brown, Introduction to Macroeconomics, Petersen D.,237,0,M,10.0,100
2542,56774,Brown, Introduction to Macroeconomics, Petersen D.,237,0,M,10.3,100
2543,56775,Brown, Introduction to Macroeconomics, Petersen D.,237,0,W,10.0,100
2544,56776,Brown, Introduction to Macroeconomics, Petersen D.,237,0,W,10.3,100
2545,56777,Brown, Introduction to Macroeconomics, Petersen D.,237,0,F,10.0,100
2546,56778,Brown, Introduction to Macroeconomics, Petersen D.,237,0,F,10.3,100
2547,56779,Steinberg, Introduction to Macroeconomics, Petersen D.,242,0,M,13.0,105
2548,56780,Steinberg, Introduction to Macroeconomics, Petersen D.,242,0,M,13.3,105
2549,56781,Steinberg, Introduction to Macroeconomics, Petersen D.,242,0,W,13.0,105
2550,56782,Steinberg, Introduction to Macroeconomics, Petersen D.,242,0,W,13.3,105
2551,56783,Steinberg, Introduction to Macroeconomics, Petersen D.,242,0,F,13.0,105
2552,56784,Steinberg, Introduction to Macroeconomics, Petersen D.,242,0,F,13.3,105
2553,56785,Seigle, Health Economics, Johnson,34,0,M,13.0,109
2554,56786,Seigle, Health Economics, Johnson,34,0,M,13.3,109
2555,56787,Seigle, Health Economics, Johnson,34,0,M,14.0,109
2556,56788,Seigle, Health Economics, Johnson,34,0,W,13.0,109
2557,56789,Seigle, Health Economics, Johnson,34,0,W,13.3,109
2558,56790,Seigle, Health Economics, Johnson,34,0,W,14.0,109
2559,56803,Louderman, Intermediate Microeconomic Theory, Weinstein,117,0,T,14.3,458
2560,56804,Louderman, Intermediate Microeconomic Theory, Weinstein,117,0,T,15.0,458
2561,56805,Louderman, Intermediate Microeconomic Theory, Weinstein,117,0,T,15.3,458
2562,56806,Louderman, Intermediate Microeconomic Theory, Weinstein,117,0,H,14.3,458
2563,56807,Louderman, Intermediate Microeconomic Theory, Weinstein,117,0,H,15.0,458
2564,56808,Louderman, Intermediate Microeconomic Theory, Weinstein,117,0,H,15.3,458
2565,56809,Rebstock, Intermediate Microeconomic Theory, Weinstein,104,0,F,11.3,215
2566,56810,Rebstock, Intermediate Microeconomic Theory, Weinstein,104,0,F,12.0,215
2567,56811,Rebstock, Intermediate Microeconomic Theory, Weinstein,104,0,F,12.3,215
2568,56812,Busch, Intermediate Macroeconomic Theory, Faria-e-Castro,67,0,M,17.3,100
2569,56813,Busch, Intermediate Macroeconomic Theory, Faria-e-Castro,67,0,M,18.0,100
2570,56814,Busch, Intermediate Macroeconomic Theory, Faria-e-Castro,67,0,M,18.3,100
2571,56815,Busch, Intermediate Macroeconomic Theory, Faria-e-Castro,67,0,M,19.0,100
2572,56816,Busch, Intermediate Macroeconomic Theory, Faria-e-Castro,67,0,W,17.3,100
2573,56817,Busch, Intermediate Macroeconomic Theory, Faria-e-Castro,67,0,W,18.0,100
2574,56818,Busch, Intermediate Macroeconomic Theory, Faria-e-Castro,67,0,W,18.3,100
2575,56819,Busch, Intermediate Macroeconomic Theory, Faria-e-Castro,67,0,W,19.0,100
2576,56820,Seigle, Market Design, Lee,33,0,T,14.3,106
2577,56821,Seigle, Market Design, Lee,33,0,T,15.0,106
2578,56822,Seigle, Market Design, Lee,33,0,T,15.3,106
2579,56823,Seigle, Market Design, Lee,33,0,H,14.3,106
2580,56824,Seigle, Market Design, Lee,33,0,H,15.0,106
2581,56825,Seigle, Market Design, Lee,33,0,H,15.3,106
2582,56826,Seigle, Introduction to Econometrics, Johnson,29,0,T,10.0,103
2583,56827,Seigle, Introduction to Econometrics, Johnson,29,0,T,10.3,103
2584,56828,Seigle, Introduction to Econometrics, Johnson,29,0,T,11.0,103
2585,56829,Seigle, Introduction to Econometrics, Johnson,29,0,H,10.0,103
2586,56830,Seigle, Introduction to Econometrics, Johnson,29,0,H,10.3,103
2587,56831,Seigle, Introduction to Econometrics, Johnson,29,0,H,11.0,103
2588,56832,Simon, Introduction to Econometrics with Writing, Canon,11,0,M,8.3,022
2589,56833,Simon, Introduction to Econometrics with Writing, Canon,11,0,M,9.0,022
2590,56834,Simon, Introduction to Econometrics with Writing, Canon,11,0,M,9.3,022
2591,56835,Simon, Introduction to Econometrics with Writing, Canon,11,0,W,8.3,022
2592,56836,Simon, Introduction to Econometrics with Writing, Canon,11,0,W,9.0,022
2593,56837,Simon, Introduction to Econometrics with Writing, Canon,11,0,W,9.3,022
2594,56838,Simon, Introduction to Econometrics with Writing, Canon,18,0,M,10.0,022
2595,56839,Simon, Introduction to Econometrics with Writing, Canon,18,0,M,10.3,022
2596,56840,Simon, Introduction to Econometrics with Writing, Canon,18,0,M,11.0,022
2597,56841,Simon, Introduction to Econometrics with Writing, Canon,18,0,W,10.0,022
2598,56842,Simon, Introduction to Econometrics with Writing, Canon,18,0,W,10.3,022
2599,56843,Simon, Introduction to Econometrics with Writing, Canon,18,0,W,11.0,022
2600,56844,Seigle, Introduction to Econometrics with Writing, Canon,18,0,F,11.3,L016
2601,56845,Seigle, Introduction to Econometrics with Writing, Canon,18,0,F,12.0,L016
2602,56846,Seigle, Introduction to Econometrics with Writing, Canon,18,0,F,12.3,L016
2603,56847,Seigle, Introduction to Econometrics with Writing, Canon,10,0,F,13.0,L016
2604,56848,Seigle, Introduction to Econometrics with Writing, Canon,10,0,F,13.3,L016
2605,56849,Seigle, Introduction to Econometrics with Writing, Canon,10,0,F,14.0,L016
2606,56850,Seigle, Applied Econometrics, Canon,18,0,M,13.0,104
2607,56851,Seigle, Applied Econometrics, Canon,18,0,M,13.3,104
2608,56852,Seigle, Applied Econometrics, Canon,18,0,M,14.0,104
2609,56853,Seigle, Applied Econometrics, Canon,18,0,W,13.0,104
2610,56854,Seigle, Applied Econometrics, Canon,18,0,W,13.3,104
2611,56855,Seigle, Applied Econometrics, Canon,18,0,W,14.0,104
2612,56856,Seigle, Applied Econometrics, Canon,17,0,F,13.0,L016
2613,56857,Seigle, Applied Econometrics, Canon,17,0,F,13.3,L016
2614,56858,Seigle, Applied Econometrics, Canon,17,0,F,14.0,L016
2615,56865,Seigle, Industrial Organization, Fillmore,39,0,T,11.3,206
2616,56866,Seigle, Industrial Organization, Fillmore,39,0,T,12.0,206
2617,56867,Seigle, Industrial Organization, Fillmore,39,0,T,12.3,206
2618,56868,Seigle, Industrial Organization, Fillmore,39,0,H,11.3,206
2619,56869,Seigle, Industrial Organization, Fillmore,39,0,H,12.0,206
2620,56870,Seigle, Industrial Organization, Fillmore,39,0,H,12.3,206
2621,56871,Seigle, Game Theory, Papadokonstantaki,48,0,T,16.0,L002
2622,56872,Seigle, Game Theory, Papadokonstantaki,48,0,T,16.3,L002
2623,56873,Seigle, Game Theory, Papadokonstantaki,48,0,T,17.0,L002
2624,56874,Seigle, Game Theory, Papadokonstantaki,48,0,H,16.0,L002
2625,56875,Seigle, Game Theory, Papadokonstantaki,48,0,H,16.3,L002
2626,56876,Seigle, Game Theory, Papadokonstantaki,48,0,H,17.0,L002
2627,56877,Seigle, Topics in Financial Economics: Asset Pricing, Manuelli,18,0,M,8.3,206
2628,56878,Seigle, Topics in Financial Economics: Asset Pricing, Manuelli,18,0,M,9.0,206
2629,56879,Seigle, Topics in Financial Economics: Asset Pricing, Manuelli,18,0,M,9.3,206
2630,56880,Seigle, Topics in Financial Economics: Asset Pricing, Manuelli,18,0,W,8.3,206
2631,56881,Seigle, Topics in Financial Economics: Asset Pricing, Manuelli,18,0,W,9.0,206
2632,56882,Seigle, Topics in Financial Economics: Asset Pricing, Manuelli,18,0,W,9.3,206
2633,56883,Seigle, Mathematical Economics, O'Neil,18,0,M,17.3,106
2634,56884,Seigle, Mathematical Economics, O'Neil,18,0,M,18.0,106
2635,56885,Seigle, Mathematical Economics, O'Neil,18,0,M,18.3,106
2636,56886,Seigle, Mathematical Economics, O'Neil,18,0,M,19.0,106
2637,56887,Seigle, Mathematical Economics, O'Neil,18,0,W,17.3,106
2638,56888,Seigle, Mathematical Economics, O'Neil,18,0,W,18.0,106
2639,56889,Seigle, Mathematical Economics, O'Neil,18,0,W,18.3,106
2640,56890,Seigle, Mathematical Economics, O'Neil,18,0,W,19.0,106
2641,56891,Seigle, Mathematical Economics, O'Neil,23,0,T,17.3,206
2642,56892,Seigle, Mathematical Economics, O'Neil,23,0,T,18.0,206
2643,56893,Seigle, Mathematical Economics, O'Neil,23,0,T,18.3,206
2644,56894,Seigle, Mathematical Economics, O'Neil,23,0,T,19.0,206
2645,56895,Seigle, Mathematical Economics, O'Neil,23,0,H,17.3,206
2646,56896,Seigle, Mathematical Economics, O'Neil,23,0,H,18.0,206
2647,56897,Seigle, Mathematical Economics, O'Neil,23,0,H,18.3,206
2648,56898,Seigle, Mathematical Economics, O'Neil,23,0,H,19.0,206
2649,56899,Seigle, Honors Seminar, Canon,4,0,F,11.3,348
2650,56900,Seigle, Honors Seminar, Canon,4,0,F,12.0,348
2651,56901,Seigle, Honors Seminar, Canon,4,0,F,12.3,348
2652,56919,Seigle, Macroeconomics I, Shin Manuelli,16,0,M,10.0,206
2653,56920,Seigle, Macroeconomics I, Shin Manuelli,16,0,M,10.3,206
2654,56921,Seigle, Macroeconomics I, Shin Manuelli,16,0,M,11.0,206
2655,56922,Seigle, Macroeconomics I, Shin Manuelli,16,0,W,10.0,206
2656,56923,Seigle, Macroeconomics I, Shin Manuelli,16,0,W,10.3,206
2657,56924,Seigle, Macroeconomics I, Shin Manuelli,16,0,W,11.0,206
2658,56925,Seigle, Macroeconomics I, Shin Manuelli,16,0,F,10.0,206
2659,56926,Seigle, Macroeconomics I, Shin Manuelli,16,0,F,10.3,206
2660,56927,Seigle, Macroeconomics I, Shin Manuelli,16,0,F,11.0,206
2661,56928,Wrighton, Macroeconomics (MA), Serdar Ozkan,18,0,T,16.0,301
2662,56929,Wrighton, Macroeconomics (MA), Serdar Ozkan,18,0,T,16.3,301
2663,56930,Wrighton, Macroeconomics (MA), Serdar Ozkan,18,0,T,17.0,301
2664,56931,Wrighton, Macroeconomics (MA), Serdar Ozkan,18,0,H,16.0,301
2665,56932,Wrighton, Macroeconomics (MA), Serdar Ozkan,18,0,H,16.3,301
2666,56933,Wrighton, Macroeconomics (MA), Serdar Ozkan,18,0,H,17.0,301
2667,56934,Seigle, Microeconomics I, Weinstein Lee,22,0,T,11.3,301
2668,56935,Seigle, Microeconomics I, Weinstein Lee,22,0,T,12.0,301
2669,56936,Seigle, Microeconomics I, Weinstein Lee,22,0,T,12.3,301
2670,56937,Seigle, Microeconomics I, Weinstein Lee,22,0,H,11.3,301
2671,56938,Seigle, Microeconomics I, Weinstein Lee,22,0,H,12.0,301
2672,56939,Seigle, Microeconomics I, Weinstein Lee,22,0,H,12.3,301
2673,56940,Seigle, Microeconomics I, Weinstein Lee,22,0,F,13.0,305
2674,56941,Seigle, Microeconomics I, Weinstein Lee,22,0,F,13.3,305
2675,56942,Seigle, Microeconomics I, Weinstein Lee,22,0,F,14.0,305
2676,56943,Seigle, Microeconomics (MA), Boldrin Fillmore,17,0,M,14.3,204
2677,56944,Seigle, Microeconomics (MA), Boldrin Fillmore,17,0,M,15.0,204
2678,56945,Seigle, Microeconomics (MA), Boldrin Fillmore,17,0,M,15.3,204
2679,56946,Seigle, Microeconomics (MA), Boldrin Fillmore,17,0,W,14.3,204
2680,56947,Seigle, Microeconomics (MA), Boldrin Fillmore,17,0,W,15.0,204
2681,56948,Seigle, Microeconomics (MA), Boldrin Fillmore,17,0,W,15.3,204
2682,56949,Seigle, Quantitative Methods in Economics I, Weinstein,23,0,T,8.3,304
2683,56950,Seigle, Quantitative Methods in Economics I, Weinstein,23,0,T,9.0,304
2684,56951,Seigle, Quantitative Methods in Economics I, Weinstein,23,0,T,9.3,304
2685,56952,Seigle, Quantitative Methods in Economics I, Weinstein,23,0,H,8.3,304
2686,56953,Seigle, Quantitative Methods in Economics I, Weinstein,23,0,H,9.0,304
2687,56954,Seigle, Quantitative Methods in Economics I, Weinstein,23,0,H,9.3,304
2688,56955,Seigle, Quantitative Methods in Economics I, Weinstein,23,0,F,8.3,303
2689,56956,Seigle, Quantitative Methods in Economics I, Weinstein,23,0,F,9.0,303
2690,56957,Seigle, Quantitative Methods in Economics I, Weinstein,23,0,F,9.3,303
2691,56967,Seigle, Applied Econometrics, Ploberger,26,0,T,14.3,208
2692,56968,Seigle, Applied Econometrics, Ploberger,26,0,T,15.0,208
2693,56969,Seigle, Applied Econometrics, Ploberger,26,0,T,15.3,208
2694,56970,Seigle, Applied Econometrics, Ploberger,26,0,H,14.3,208
2695,56971,Seigle, Applied Econometrics, Ploberger,26,0,H,15.0,208
2696,56972,Seigle, Applied Econometrics, Ploberger,26,0,H,15.3,208
2697,56973,Seigle, Applied Econometrics, Ploberger,21,0,F,14.3,305
2698,56974,Seigle, Applied Econometrics, Ploberger,21,0,F,15.0,305
2699,56975,Seigle, Applied Econometrics, Ploberger,21,0,F,15.3,305
2700,56976,Seigle, Econometrics (MA), Johnson,17,0,M,10.0,103
2701,56977,Seigle, Econometrics (MA), Johnson,17,0,M,10.3,103
2702,56978,Seigle, Econometrics (MA), Johnson,17,0,M,11.0,103
2703,56979,Seigle, Econometrics (MA), Johnson,17,0,W,10.0,103
2704,56980,Seigle, Econometrics (MA), Johnson,17,0,W,10.3,103
2705,56981,Seigle, Econometrics (MA), Johnson,17,0,W,11.0,103
2706,56982,Seigle, Quantitative Macroeconomic Theory, Sanchez,9,0,M,16.0,303
2707,56983,Seigle, Quantitative Macroeconomic Theory, Sanchez,9,0,M,16.3,303
2708,56984,Seigle, Quantitative Macroeconomic Theory, Sanchez,9,0,M,17.0,303
2709,56985,Seigle, Quantitative Macroeconomic Theory, Sanchez,9,0,M,17.3,303
2710,56986,Seigle, Quantitative Macroeconomic Theory, Sanchez,9,0,M,18.0,303
2711,56987,Seigle, Quantitative Macroeconomic Theory, Sanchez,9,0,M,18.3,303
2712,56988,Seigle, Seminar on Work Family and Public Policy, Pollak,4,0,M,12.0,348
2713,56989,Seigle, Seminar on Work Family and Public Policy, Pollak,4,0,M,12.3,348
2714,56990,Seigle, Seminar on Work Family and Public Policy, Pollak,4,0,M,13.0,348
2715,56991,Seigle, Topics in Labor Economics I, Gayle Golan,6,0,T,10.0,208
2716,56992,Seigle, Topics in Labor Economics I, Gayle Golan,6,0,T,10.3,208
2717,56993,Seigle, Topics in Labor Economics I, Gayle Golan,6,0,T,11.0,208
2718,56994,Seigle, Topics in Labor Economics I, Gayle Golan,6,0,H,10.0,208
2719,56995,Seigle, Topics in Labor Economics I, Gayle Golan,6,0,H,10.3,208
2720,56996,Seigle, Topics in Labor Economics I, Gayle Golan,6,0,H,11.0,208
2721,57013,Simon, Seminar in Dynamic Economics, Shin,9,0,M,16.0,021
2722,57014,Simon, Seminar in Dynamic Economics, Shin,9,0,M,16.3,021
2723,57015,Simon, Seminar in Dynamic Economics, Shin,9,0,M,17.0,021
2724,57016,Seigle, Topics in Financial Economics, Manuelli,18,0,M,8.3,206
2725,57017,Seigle, Topics in Financial Economics, Manuelli,18,0,M,9.0,206
2726,57018,Seigle, Topics in Financial Economics, Manuelli,18,0,M,9.3,206
2727,57019,Seigle, Topics in Financial Economics, Manuelli,18,0,W,8.3,206
2728,57020,Seigle, Topics in Financial Economics, Manuelli,18,0,W,9.0,206
2729,57021,Seigle, Topics in Financial Economics, Manuelli,18,0,W,9.3,206
2730,57040,January Hall, Beginning Greek I, Jenott,9,0,M,12.0,10
2731,57041,January Hall, Beginning Greek I, Jenott,9,0,M,12.3,10
2732,57042,January Hall, Beginning Greek I, Jenott,9,0,T,12.0,10
2733,57043,January Hall, Beginning Greek I, Jenott,9,0,T,12.3,10
2734,57044,January Hall, Beginning Greek I, Jenott,9,0,W,12.0,10
2735,57045,January Hall, Beginning Greek I, Jenott,9,0,W,12.3,10
2736,57046,January Hall, Beginning Greek I, Jenott,9,0,H,12.0,10
2737,57047,January Hall, Beginning Greek I, Jenott,9,0,H,12.3,10
2738,57048,Umrath, Introduction to Greek Literature: Plato, Sears,3,0,M,12.0,224
2739,57049,Umrath, Introduction to Greek Literature: Plato, Sears,3,0,M,12.3,224
2740,57050,Umrath, Introduction to Greek Literature: Plato, Sears,3,0,W,12.0,224
2741,57051,Umrath, Introduction to Greek Literature: Plato, Sears,3,0,W,12.3,224
2742,57052,Umrath, Introduction to Greek Literature: Plato, Sears,3,0,F,12.0,224
2743,57053,Umrath, Introduction to Greek Literature: Plato, Sears,3,0,F,12.3,224
2744,57054,Ridgley, The Attic Orators, Bubelis,4,0,T,11.3,107
2745,57055,Ridgley, The Attic Orators, Bubelis,4,0,T,12.0,107
2746,57056,Ridgley, The Attic Orators, Bubelis,4,0,T,12.3,107
2747,57057,Ridgley, The Attic Orators, Bubelis,4,0,H,11.3,107
2748,57058,Ridgley, The Attic Orators, Bubelis,4,0,H,12.0,107
2749,57059,Ridgley, The Attic Orators, Bubelis,4,0,H,12.3,107
2750,57066,Simon, Seminar: Imperial Greek Literature, Salas,6,0,T,11.3,022
2751,57067,Simon, Seminar: Imperial Greek Literature, Salas,6,0,T,12.0,022
2752,57068,Simon, Seminar: Imperial Greek Literature, Salas,6,0,T,12.3,022
2753,57069,Simon, Seminar: Imperial Greek Literature, Salas,6,0,H,11.3,022
2754,57070,Simon, Seminar: Imperial Greek Literature, Salas,6,0,H,12.0,022
2755,57071,Simon, Seminar: Imperial Greek Literature, Salas,6,0,H,12.3,022
2756,57090,Seigle, Latin American Politics, Rosas,27,0,T,10.0,304
2757,57091,Seigle, Latin American Politics, Rosas,27,0,T,10.3,304
2758,57092,Seigle, Latin American Politics, Rosas,27,0,T,11.0,304
2759,57093,Seigle, Latin American Politics, Rosas,27,0,H,10.0,304
2760,57094,Seigle, Latin American Politics, Rosas,27,0,H,10.3,304
2761,57095,Seigle, Latin American Politics, Rosas,27,0,H,11.0,304
2762,57132,Somers Family, Introduction to the Cognitive Science, Barkasi,19,0,T,8.3,249
2763,57133,Somers Family, Introduction to the Cognitive Science, Barkasi,19,0,T,9.0,249
2764,57134,Somers Family, Introduction to the Cognitive Science, Barkasi,19,0,T,9.3,249
2765,57135,Somers Family, Introduction to the Cognitive Science, Barkasi,19,0,H,8.3,249
2766,57136,Somers Family, Introduction to the Cognitive Science, Barkasi,19,0,H,9.0,249
2767,57137,Somers Family, Introduction to the Cognitive Science, Barkasi,19,0,H,9.3,249
2768,57138,Somers Family, Introduction to the Cognitive Science, Barkasi,30,0,T,10.0,249
2769,57139,Somers Family, Introduction to the Cognitive Science, Barkasi,30,0,T,10.3,249
