"class_id";"day_week";"time_day";"Building";"num_students";"Friends"
125017;"W";13.2;"Jubel";68;0
125018;"W";13.3;"Jubel";68;0
125019;"W";13.4;"Jubel";68;0
125020;"W";13.5;"Jubel";68;0
125021;"W";14.0;"Jubel";68;0
125022;"W";14.1;"Jubel";68;0
125023;"W";14.2;"Jubel";68;0
125024;"W";14.3;"Jubel";21;0
125025;"W";14.4;"Jubel";21;0
125026;"W";14.5;"Jubel";21;0
125027;"W";15.0;"Jubel";21;0
125028;"W";15.1;"Jubel";21;0
125029;"W";15.2;"Jubel";21;0
125030;"W";15.3;"Jubel";21;0
125031;"W";15.4;"Jubel";21;0
125032;"W";15.5;"Jubel";21;0
125033;"W";16.0;"Jubel";9;0
125034;"W";16.1;"Jubel";9;0
125035;"W";16.2;"Jubel";9;0
125036;"W";16.3;"Jubel";9;0
125037;"W";16.4;"Jubel";9;0
125038;"W";16.5;"Jubel";9;0
125039;"W";17.0;"Jubel";9;0
125040;"W";17.1;"Jubel";9;0
125041;"W";17.2;"Jubel";9;0
125042;"W";17.3;"Jubel";10;0
125043;"W";17.4;"Jubel";10;0
125044;"W";17.5;"Jubel";10;0
125045;"W";18.0;"Jubel";10;0
125046;"W";18.1;"Jubel";10;0
125047;"W";18.2;"Jubel";10;0
125048;"W";18.3;"Jubel";10;0
125049;"W";18.4;"Jubel";10;0
125050;"W";18.5;"Jubel";10;0
125051;"W";19.0;"Jubel";10;0
125052;"W";19.1;"Jubel";0;0
125053;"W";19.2;"Jubel";0;0
125054;"W";19.3;"Jubel";0;0
125055;"W";19.4;"Jubel";0;0
125056;"W";19.5;"Jubel";0;0
125057;"W";20.0;"Jubel";0;0
125058;"H";7.0;"Jubel";0;0
125059;"H";7.1;"Jubel";0;0
125060;"H";7.2;"Jubel";0;0
125061;"H";7.3;"Jubel";0;0
125062;"H";7.4;"Jubel";0;0
125063;"H";7.5;"Jubel";0;0
125064;"H";8.0;"Jubel";0;0
125065;"H";8.1;"Jubel";0;0
125066;"H";8.2;"Jubel";0;0
125067;"H";8.3;"Jubel";27;0
125068;"H";8.4;"Jubel";27;0
125069;"H";8.5;"Jubel";27;0
125070;"H";9.0;"Jubel";27;0
125071;"H";9.1;"Jubel";27;0
125072;"H";9.2;"Jubel";27;0
125073;"H";9.3;"Jubel";27;0
125074;"H";9.4;"Jubel";27;0
125075;"H";9.5;"Jubel";27;0
125076;"H";10.0;"Jubel";50;0
125077;"H";10.1;"Jubel";50;0
125078;"H";10.2;"Jubel";50;0
125079;"H";10.3;"Jubel";50;0
125080;"H";10.4;"Jubel";50;0
125081;"H";10.5;"Jubel";50;0
125082;"H";11.0;"Jubel";50;0
125083;"H";11.1;"Jubel";50;0
125084;"H";11.2;"Jubel";50;0
125085;"H";11.3;"Jubel";87;0
125086;"H";11.4;"Jubel";87;0
125087;"H";11.5;"Jubel";87;0
125088;"H";12.0;"Jubel";87;0
125089;"H";12.1;"Jubel";87;0
125090;"H";12.2;"Jubel";87;0
125091;"H";12.3;"Jubel";87;0
125092;"H";12.4;"Jubel";87;0
125093;"H";12.5;"Jubel";87;0
125094;"H";13.0;"Jubel";104;0
125095;"H";13.1;"Jubel";104;0
125096;"H";13.2;"Jubel";104;0
125097;"H";13.3;"Jubel";104;0
125098;"H";13.4;"Jubel";104;0
125099;"H";13.5;"Jubel";104;0
125100;"H";14.0;"Jubel";104;0
125101;"H";14.1;"Jubel";104;0
125102;"H";14.2;"Jubel";104;0
125103;"H";14.3;"Jubel";41;0
125104;"H";14.4;"Jubel";41;0
125105;"H";14.5;"Jubel";41;0
125106;"H";15.0;"Jubel";41;0
125107;"H";15.1;"Jubel";41;0
125108;"H";15.2;"Jubel";41;0
125109;"H";15.3;"Jubel";41;0
125110;"H";15.4;"Jubel";41;0
125111;"H";15.5;"Jubel";41;0
125112;"H";16.0;"Jubel";24;0
125113;"H";16.1;"Jubel";24;0
125114;"H";16.2;"Jubel";24;0
125115;"H";16.3;"Jubel";24;0
125116;"H";16.4;"Jubel";24;0
125117;"H";16.5;"Jubel";24;0
125118;"H";17.0;"Jubel";24;0
125119;"H";17.1;"Jubel";24;0
125120;"H";17.2;"Jubel";24;0
125121;"H";17.3;"Jubel";78;0
125122;"H";17.4;"Jubel";78;0
125123;"H";17.5;"Jubel";78;0
125124;"H";18.0;"Jubel";67;0
125125;"H";18.1;"Jubel";67;0
125126;"H";18.2;"Jubel";67;0
125127;"H";18.3;"Jubel";67;0
125128;"H";18.4;"Jubel";67;0
125129;"H";18.5;"Jubel";67;0
125130;"H";19.0;"Jubel";67;0
125131;"H";19.1;"Jubel";0;0
125132;"H";19.2;"Jubel";0;0
125133;"H";19.3;"Jubel";0;0
125134;"H";19.4;"Jubel";0;0
125135;"H";19.5;"Jubel";0;0
125136;"H";20.0;"Jubel";0;0
125137;"F";7.0;"Jubel";0;0
125138;"F";7.1;"Jubel";0;0
125139;"F";7.2;"Jubel";0;0
125140;"F";7.3;"Jubel";0;0
125141;"F";7.4;"Jubel";0;0
125142;"F";7.5;"Jubel";0;0
125143;"F";8.0;"Jubel";0;0
125144;"F";8.1;"Jubel";0;0
125145;"F";8.2;"Jubel";0;0
125146;"F";8.3;"Jubel";0;0
125147;"F";8.4;"Jubel";0;0
125148;"F";8.5;"Jubel";0;0
125149;"F";9.0;"Jubel";51;0
125150;"F";9.1;"Jubel";51;0
125151;"F";9.2;"Jubel";51;0
125152;"F";9.3;"Jubel";51;0
125153;"F";9.4;"Jubel";51;0
125154;"F";9.5;"Jubel";51;0
125155;"F";10.0;"Jubel";85;0
125156;"F";10.1;"Jubel";85;0
125157;"F";10.2;"Jubel";85;0
125158;"F";10.3;"Jubel";85;0
125159;"F";10.4;"Jubel";85;0
125160;"F";10.5;"Jubel";85;0
125161;"F";11.0;"Jubel";87;0
125162;"F";11.1;"Jubel";87;0
125163;"F";11.2;"Jubel";87;0
125164;"F";11.3;"Jubel";87;0
125165;"F";11.4;"Jubel";87;0
125166;"F";11.5;"Jubel";87;0
125167;"F";12.0;"Jubel";0;0
125168;"F";12.1;"Jubel";0;0
125169;"F";12.2;"Jubel";0;0
125170;"F";12.3;"Jubel";0;0
125171;"F";12.4;"Jubel";0;0
125172;"F";12.5;"Jubel";0;0
125173;"F";13.0;"Jubel";0;0
125174;"F";13.1;"Jubel";0;0
125175;"F";13.2;"Jubel";0;0
125176;"F";13.3;"Jubel";0;0
125177;"F";13.4;"Jubel";0;0
125178;"F";13.5;"Jubel";0;0
125179;"F";14.0;"Jubel";0;0
125180;"F";14.1;"Jubel";0;0
125181;"F";14.2;"Jubel";0;0
125182;"F";14.3;"Jubel";0;0
125183;"F";14.4;"Jubel";0;0
125184;"F";14.5;"Jubel";0;0
125185;"F";15.0;"Jubel";0;0
125186;"F";15.1;"Jubel";0;0
125187;"F";15.2;"Jubel";0;0
125188;"F";15.3;"Jubel";0;0
125189;"F";15.4;"Jubel";0;0
125190;"F";15.5;"Jubel";0;0
125191;"F";16.0;"Jubel";0;0
125192;"F";16.1;"Jubel";0;0
125193;"F";16.2;"Jubel";0;0
125194;"F";16.3;"Jubel";0;0
125195;"F";16.4;"Jubel";0;0
125196;"F";16.5;"Jubel";0;0
125197;"F";17.0;"Jubel";0;0
125198;"F";17.1;"Jubel";0;0
125199;"F";17.2;"Jubel";0;0
125200;"F";17.3;"Jubel";0;0
125201;"F";17.4;"Jubel";0;0
125202;"F";17.5;"Jubel";0;0
125203;"F";18.0;"Jubel";0;0
125204;"F";18.1;"Jubel";0;0
125205;"F";18.2;"Jubel";0;0
125206;"F";18.3;"Jubel";0;0
125207;"F";18.4;"Jubel";0;0
125208;"F";18.5;"Jubel";0;0
125209;"F";19.0;"Jubel";0;0
125210;"F";19.1;"Jubel";0;0
125211;"F";19.2;"Jubel";0;0
125212;"F";19.3;"Jubel";0;0
125213;"F";19.4;"Jubel";0;0
125214;"F";19.5;"Jubel";0;0
125215;"F";20.0;"Jubel";0;0
125216;"M";7.0;"Kemper";0;0
125217;"M";7.1;"Kemper";0;0
125218;"M";7.2;"Kemper";0;0
125219;"M";7.3;"Kemper";0;0
125220;"M";7.4;"Kemper";0;0
125221;"M";7.5;"Kemper";0;0
125222;"M";8.0;"Kemper";0;0
125223;"M";8.1;"Kemper";0;0
125224;"M";8.2;"Kemper";0;0
125225;"M";8.3;"Kemper";0;0
125226;"M";8.4;"Kemper";0;0
125227;"M";8.5;"Kemper";0;0
125228;"M";9.0;"Kemper";0;0
125229;"M";9.1;"Kemper";0;0
125230;"M";9.2;"Kemper";0;0
125231;"M";9.3;"Kemper";0;0
125232;"M";9.4;"Kemper";0;0
125233;"M";9.5;"Kemper";0;0
125234;"M";10.0;"Kemper";24;0
125235;"M";10.1;"Kemper";24;0
125236;"M";10.2;"Kemper";24;0
125237;"M";10.3;"Kemper";24;0
125238;"M";10.4;"Kemper";24;0
125239;"M";10.5;"Kemper";24;0
125240;"M";11.0;"Kemper";24;0
125241;"M";11.1;"Kemper";24;0
125242;"M";11.2;"Kemper";24;0
125243;"M";11.3;"Kemper";58;0
125244;"M";11.4;"Kemper";58;0
125245;"M";11.5;"Kemper";58;0
125246;"M";12.0;"Kemper";58;0
125247;"M";12.1;"Kemper";58;0
125248;"M";12.2;"Kemper";58;0
125249;"M";12.3;"Kemper";58;0
125250;"M";12.4;"Kemper";58;0
125251;"M";12.5;"Kemper";58;0
125252;"M";13.0;"Kemper";78;0
125253;"M";13.1;"Kemper";78;0
125254;"M";13.2;"Kemper";78;0
125255;"M";13.3;"Kemper";78;0
125256;"M";13.4;"Kemper";78;0
125257;"M";13.5;"Kemper";78;0
125258;"M";14.0;"Kemper";78;0
125259;"M";14.1;"Kemper";78;0
125260;"M";14.2;"Kemper";78;0
125261;"M";14.3;"Kemper";20;0
125262;"M";14.4;"Kemper";20;0
125263;"M";14.5;"Kemper";20;0
125264;"M";15.0;"Kemper";30;0
125265;"M";15.1;"Kemper";30;0
125266;"M";15.2;"Kemper";30;0
125267;"M";15.3;"Kemper";30;0
125268;"M";15.4;"Kemper";30;0
125269;"M";15.5;"Kemper";30;0
125270;"M";16.0;"Kemper";10;0
125271;"M";16.1;"Kemper";10;0
125272;"M";16.2;"Kemper";10;0
125273;"M";16.3;"Kemper";10;0
125274;"M";16.4;"Kemper";10;0
125275;"M";16.5;"Kemper";10;0
125276;"M";17.0;"Kemper";10;0
125277;"M";17.1;"Kemper";10;0
125278;"M";17.2;"Kemper";10;0
125279;"M";17.3;"Kemper";10;0
125280;"M";17.4;"Kemper";10;0
125281;"M";17.5;"Kemper";10;0
125282;"M";18.0;"Kemper";0;0
125283;"M";18.1;"Kemper";0;0
125284;"M";18.2;"Kemper";0;0
125285;"M";18.3;"Kemper";0;0
125286;"M";18.4;"Kemper";0;0
125287;"M";18.5;"Kemper";0;0
125288;"M";19.0;"Kemper";0;0
125289;"M";19.1;"Kemper";0;0
125290;"M";19.2;"Kemper";0;0
125291;"M";19.3;"Kemper";0;0
125292;"M";19.4;"Kemper";0;0
125293;"M";19.5;"Kemper";0;0
125294;"M";20.0;"Kemper";0;0
125295;"T";7.0;"Kemper";0;0
125296;"T";7.1;"Kemper";0;0
125297;"T";7.2;"Kemper";0;0
125298;"T";7.3;"Kemper";0;0
125299;"T";7.4;"Kemper";0;0
125300;"T";7.5;"Kemper";0;0
125301;"T";8.0;"Kemper";0;0
125302;"T";8.1;"Kemper";0;0
125303;"T";8.2;"Kemper";0;0
125304;"T";8.3;"Kemper";60;0
125305;"T";8.4;"Kemper";60;0
125306;"T";8.5;"Kemper";60;0
125307;"T";9.0;"Kemper";60;0
125308;"T";9.1;"Kemper";60;0
125309;"T";9.2;"Kemper";60;0
125310;"T";9.3;"Kemper";60;0
125311;"T";9.4;"Kemper";60;0
125312;"T";9.5;"Kemper";60;0
125313;"T";10.0;"Kemper";60;0
125314;"T";10.1;"Kemper";60;0
125315;"T";10.2;"Kemper";60;0
125316;"T";10.3;"Kemper";60;0
125317;"T";10.4;"Kemper";60;0
125318;"T";10.5;"Kemper";60;0
125319;"T";11.0;"Kemper";60;0
125320;"T";11.1;"Kemper";60;0
125321;"T";11.2;"Kemper";60;0
125322;"T";11.3;"Kemper";28;0
125323;"T";11.4;"Kemper";28;0
125324;"T";11.5;"Kemper";28;0
125325;"T";12.0;"Kemper";28;0
125326;"T";12.1;"Kemper";28;0
125327;"T";12.2;"Kemper";28;0
125328;"T";12.3;"Kemper";28;0
125329;"T";12.4;"Kemper";28;0
125330;"T";12.5;"Kemper";28;0
125331;"T";13.0;"Kemper";60;0
125332;"T";13.1;"Kemper";60;0
125333;"T";13.2;"Kemper";60;0
125334;"T";13.3;"Kemper";60;0
125335;"T";13.4;"Kemper";60;0
125336;"T";13.5;"Kemper";60;0
125337;"T";14.0;"Kemper";60;0
125338;"T";14.1;"Kemper";60;0
125339;"T";14.2;"Kemper";60;0
125340;"T";14.3;"Kemper";30;0
125341;"T";14.4;"Kemper";30;0
125342;"T";14.5;"Kemper";30;0
125343;"T";15.0;"Kemper";30;0
125344;"T";15.1;"Kemper";30;0
125345;"T";15.2;"Kemper";30;0
125346;"T";15.3;"Kemper";30;0
125347;"T";15.4;"Kemper";30;0
125348;"T";15.5;"Kemper";30;0
125349;"T";16.0;"Kemper";39;0
125350;"T";16.1;"Kemper";39;0
125351;"T";16.2;"Kemper";39;0
125352;"T";16.3;"Kemper";39;0
125353;"T";16.4;"Kemper";39;0
125354;"T";16.5;"Kemper";39;0
125355;"T";17.0;"Kemper";39;0
125356;"T";17.1;"Kemper";39;0
125357;"T";17.2;"Kemper";39;0
125358;"T";17.3;"Kemper";39;0
125359;"T";17.4;"Kemper";39;0
125360;"T";17.5;"Kemper";39;0
125361;"T";18.0;"Kemper";39;0
125362;"T";18.1;"Kemper";39;0
125363;"T";18.2;"Kemper";39;0
125364;"T";18.3;"Kemper";39;0
125365;"T";18.4;"Kemper";39;0
125366;"T";18.5;"Kemper";39;0
125367;"T";19.0;"Kemper";0;0
125368;"T";19.1;"Kemper";0;0
125369;"T";19.2;"Kemper";0;0
125370;"T";19.3;"Kemper";0;0
125371;"T";19.4;"Kemper";0;0
125372;"T";19.5;"Kemper";0;0
125373;"T";20.0;"Kemper";0;0
125374;"W";7.0;"Kemper";0;0
125375;"W";7.1;"Kemper";0;0
125376;"W";7.2;"Kemper";0;0
125377;"W";7.3;"Kemper";0;0
125378;"W";7.4;"Kemper";0;0
125379;"W";7.5;"Kemper";0;0
125380;"W";8.0;"Kemper";0;0
125381;"W";8.1;"Kemper";0;0
125382;"W";8.2;"Kemper";0;0
125383;"W";8.3;"Kemper";0;0
125384;"W";8.4;"Kemper";0;0
125385;"W";8.5;"Kemper";0;0
125386;"W";9.0;"Kemper";0;0
125387;"W";9.1;"Kemper";0;0
125388;"W";9.2;"Kemper";0;0
125389;"W";9.3;"Kemper";0;0
125390;"W";9.4;"Kemper";0;0
125391;"W";9.5;"Kemper";0;0
125392;"W";10.0;"Kemper";50;0
125393;"W";10.1;"Kemper";50;0
125394;"W";10.2;"Kemper";50;0
125395;"W";10.3;"Kemper";50;0
125396;"W";10.4;"Kemper";50;0
125397;"W";10.5;"Kemper";50;0
125398;"W";11.0;"Kemper";50;0
125399;"W";11.1;"Kemper";50;0
125400;"W";11.2;"Kemper";50;0
125401;"W";11.3;"Kemper";84;0
125402;"W";11.4;"Kemper";84;0
125403;"W";11.5;"Kemper";84;0
125404;"W";12.0;"Kemper";84;0
125405;"W";12.1;"Kemper";84;0
125406;"W";12.2;"Kemper";84;0
125407;"W";12.3;"Kemper";84;0
125408;"W";12.4;"Kemper";84;0
125409;"W";12.5;"Kemper";84;0
125410;"W";13.0;"Kemper";78;0
125411;"W";13.1;"Kemper";78;0
125412;"W";13.2;"Kemper";78;0
125413;"W";13.3;"Kemper";78;0
125414;"W";13.4;"Kemper";78;0
125415;"W";13.5;"Kemper";78;0
125416;"W";14.0;"Kemper";78;0
125417;"W";14.1;"Kemper";78;0
125418;"W";14.2;"Kemper";78;0
125419;"W";14.3;"Kemper";30;0
125420;"W";14.4;"Kemper";30;0
125421;"W";14.5;"Kemper";30;0
125422;"W";15.0;"Kemper";30;0
125423;"W";15.1;"Kemper";30;0
125424;"W";15.2;"Kemper";30;0
125425;"W";15.3;"Kemper";30;0
125426;"W";15.4;"Kemper";30;0
125427;"W";15.5;"Kemper";30;0
125428;"W";16.0;"Kemper";10;0
125429;"W";16.1;"Kemper";10;0
125430;"W";16.2;"Kemper";10;0
125431;"W";16.3;"Kemper";10;0
125432;"W";16.4;"Kemper";10;0
125433;"W";16.5;"Kemper";10;0
125434;"W";17.0;"Kemper";10;0
125435;"W";17.1;"Kemper";10;0
125436;"W";17.2;"Kemper";10;0
125437;"W";17.3;"Kemper";0;0
125438;"W";17.4;"Kemper";0;0
125439;"W";17.5;"Kemper";0;0
125440;"W";18.0;"Kemper";0;0
125441;"W";18.1;"Kemper";0;0
125442;"W";18.2;"Kemper";0;0
125443;"W";18.3;"Kemper";0;0
125444;"W";18.4;"Kemper";0;0
125445;"W";18.5;"Kemper";0;0
125446;"W";19.0;"Kemper";0;0
125447;"W";19.1;"Kemper";0;0
125448;"W";19.2;"Kemper";0;0
125449;"W";19.3;"Kemper";0;0
125450;"W";19.4;"Kemper";0;0
125451;"W";19.5;"Kemper";0;0
125452;"W";20.0;"Kemper";0;0
125453;"H";7.0;"Kemper";0;0
125454;"H";7.1;"Kemper";0;0
125455;"H";7.2;"Kemper";0;0
125456;"H";7.3;"Kemper";0;0
125457;"H";7.4;"Kemper";0;0
125458;"H";7.5;"Kemper";0;0
125459;"H";8.0;"Kemper";0;0
125460;"H";8.1;"Kemper";0;0
125461;"H";8.2;"Kemper";0;0
125462;"H";8.3;"Kemper";60;0
125463;"H";8.4;"Kemper";60;0
125464;"H";8.5;"Kemper";60;0
125465;"H";9.0;"Kemper";60;0
125466;"H";9.1;"Kemper";60;0
125467;"H";9.2;"Kemper";60;0
125468;"H";9.3;"Kemper";60;0
125469;"H";9.4;"Kemper";60;0
125470;"H";9.5;"Kemper";60;0
125471;"H";10.0;"Kemper";60;0
125472;"H";10.1;"Kemper";60;0
125473;"H";10.2;"Kemper";60;0
125474;"H";10.3;"Kemper";60;0
125475;"H";10.4;"Kemper";60;0
125476;"H";10.5;"Kemper";60;0
125477;"H";11.0;"Kemper";60;0
125478;"H";11.1;"Kemper";60;0
125479;"H";11.2;"Kemper";60;0
125480;"H";11.3;"Kemper";28;0
125481;"H";11.4;"Kemper";28;0
125482;"H";11.5;"Kemper";28;0
125483;"H";12.0;"Kemper";28;0
125484;"H";12.1;"Kemper";28;0
125485;"H";12.2;"Kemper";28;0
125486;"H";12.3;"Kemper";28;0
125487;"H";12.4;"Kemper";28;0
125488;"H";12.5;"Kemper";28;0
125489;"H";13.0;"Kemper";60;0
125490;"H";13.1;"Kemper";60;0
125491;"H";13.2;"Kemper";60;0
125492;"H";13.3;"Kemper";60;0
125493;"H";13.4;"Kemper";60;0
125494;"H";13.5;"Kemper";60;0
125495;"H";14.0;"Kemper";60;0
125496;"H";14.1;"Kemper";60;0
125497;"H";14.2;"Kemper";60;0
125498;"H";14.3;"Kemper";30;0
125499;"H";14.4;"Kemper";30;0
125500;"H";14.5;"Kemper";30;0
125501;"H";15.0;"Kemper";52;0
125502;"H";15.1;"Kemper";52;0
125503;"H";15.2;"Kemper";52;0
125504;"H";15.3;"Kemper";52;0
125505;"H";15.4;"Kemper";52;0
125506;"H";15.5;"Kemper";52;0
125507;"H";16.0;"Kemper";22;0
125508;"H";16.1;"Kemper";22;0
125509;"H";16.2;"Kemper";22;0
125510;"H";16.3;"Kemper";22;0
125511;"H";16.4;"Kemper";22;0
125512;"H";16.5;"Kemper";22;0
125513;"H";17.0;"Kemper";22;0
125514;"H";17.1;"Kemper";22;0
125515;"H";17.2;"Kemper";22;0
125516;"H";17.3;"Kemper";22;0
125517;"H";17.4;"Kemper";22;0
125518;"H";17.5;"Kemper";22;0
125519;"H";18.0;"Kemper";0;0
125520;"H";18.1;"Kemper";0;0
125521;"H";18.2;"Kemper";0;0
125522;"H";18.3;"Kemper";0;0
125523;"H";18.4;"Kemper";0;0
125524;"H";18.5;"Kemper";0;0
125525;"H";19.0;"Kemper";0;0
125526;"H";19.1;"Kemper";0;0
125527;"H";19.2;"Kemper";0;0
125528;"H";19.3;"Kemper";0;0
125529;"H";19.4;"Kemper";0;0
125530;"H";19.5;"Kemper";0;0
125531;"H";20.0;"Kemper";0;0
125532;"F";7.0;"Kemper";0;0
125533;"F";7.1;"Kemper";0;0
125534;"F";7.2;"Kemper";0;0
125535;"F";7.3;"Kemper";0;0
125536;"F";7.4;"Kemper";0;0
125537;"F";7.5;"Kemper";0;0
125538;"F";8.0;"Kemper";0;0
125539;"F";8.1;"Kemper";0;0
125540;"F";8.2;"Kemper";0;0
125541;"F";8.3;"Kemper";0;0
125542;"F";8.4;"Kemper";0;0
125543;"F";8.5;"Kemper";0;0
125544;"F";9.0;"Kemper";0;0
125545;"F";9.1;"Kemper";0;0
125546;"F";9.2;"Kemper";0;0
125547;"F";9.3;"Kemper";0;0
125548;"F";9.4;"Kemper";0;0
125549;"F";9.5;"Kemper";0;0
125550;"F";10.0;"Kemper";0;0
125551;"F";10.1;"Kemper";0;0
125552;"F";10.2;"Kemper";0;0
125553;"F";10.3;"Kemper";0;0
125554;"F";10.4;"Kemper";0;0
125555;"F";10.5;"Kemper";0;0
125556;"F";11.0;"Kemper";0;0
125557;"F";11.1;"Kemper";0;0
125558;"F";11.2;"Kemper";0;0
125559;"F";11.3;"Kemper";0;0
125560;"F";11.4;"Kemper";0;0
125561;"F";11.5;"Kemper";0;0
125562;"F";12.0;"Kemper";0;0
125563;"F";12.1;"Kemper";0;0
125564;"F";12.2;"Kemper";0;0
125565;"F";12.3;"Kemper";0;0
125566;"F";12.4;"Kemper";0;0
125567;"F";12.5;"Kemper";0;0
125568;"F";13.0;"Kemper";0;0
125569;"F";13.1;"Kemper";0;0
125570;"F";13.2;"Kemper";0;0
125571;"F";13.3;"Kemper";0;0
125572;"F";13.4;"Kemper";0;0
125573;"F";13.5;"Kemper";0;0
125574;"F";14.0;"Kemper";0;0
125575;"F";14.1;"Kemper";0;0
125576;"F";14.2;"Kemper";0;0
125577;"F";14.3;"Kemper";0;0
125578;"F";14.4;"Kemper";0;0
125579;"F";14.5;"Kemper";0;0
125580;"F";15.0;"Kemper";0;0
125581;"F";15.1;"Kemper";0;0
125582;"F";15.2;"Kemper";0;0
125583;"F";15.3;"Kemper";0;0
125584;"F";15.4;"Kemper";0;0
125585;"F";15.5;"Kemper";0;0
125586;"F";16.0;"Kemper";0;0
125587;"F";16.1;"Kemper";0;0
125588;"F";16.2;"Kemper";0;0
125589;"F";16.3;"Kemper";0;0
125590;"F";16.4;"Kemper";0;0
125591;"F";16.5;"Kemper";0;0
125592;"F";17.0;"Kemper";0;0
125593;"F";17.1;"Kemper";0;0
125594;"F";17.2;"Kemper";0;0
125595;"F";17.3;"Kemper";0;0
125596;"F";17.4;"Kemper";0;0
125597;"F";17.5;"Kemper";0;0
125598;"F";18.0;"Kemper";0;0
125599;"F";18.1;"Kemper";0;0
125600;"F";18.2;"Kemper";0;0
125601;"F";18.3;"Kemper";0;0
125602;"F";18.4;"Kemper";0;0
125603;"F";18.5;"Kemper";0;0
125604;"F";19.0;"Kemper";0;0
125605;"F";19.1;"Kemper";0;0
125606;"F";19.2;"Kemper";0;0
125607;"F";19.3;"Kemper";0;0
125608;"F";19.4;"Kemper";0;0
125609;"F";19.5;"Kemper";0;0
125610;"F";20.0;"Kemper";0;0
125611;"M";7.0;"Life Sciences";0;0
125612;"M";7.1;"Life Sciences";0;0
125613;"M";7.2;"Life Sciences";0;0
125614;"M";7.3;"Life Sciences";0;0
125615;"M";7.4;"Life Sciences";0;0
125616;"M";7.5;"Life Sciences";0;0
125617;"M";8.0;"Life Sciences";0;0
125618;"M";8.1;"Life Sciences";0;0
125619;"M";8.2;"Life Sciences";0;0
125620;"M";8.3;"Life Sciences";0;0
125621;"M";8.4;"Life Sciences";0;0
125622;"M";8.5;"Life Sciences";0;0
125623;"M";9.0;"Life Sciences";10;0
125624;"M";9.1;"Life Sciences";10;0
125625;"M";9.2;"Life Sciences";10;0
125626;"M";9.3;"Life Sciences";10;0
125627;"M";9.4;"Life Sciences";10;0
125628;"M";9.5;"Life Sciences";10;0
125629;"M";10.0;"Life Sciences";5;0
125630;"M";10.1;"Life Sciences";5;0
125631;"M";10.2;"Life Sciences";5;0
125632;"M";10.3;"Life Sciences";5;0
125633;"M";10.4;"Life Sciences";5;0
125634;"M";10.5;"Life Sciences";5;0
125635;"M";11.0;"Life Sciences";5;0
125636;"M";11.1;"Life Sciences";5;0
125637;"M";11.2;"Life Sciences";5;0
125638;"M";11.3;"Life Sciences";0;0
125639;"M";11.4;"Life Sciences";0;0
125640;"M";11.5;"Life Sciences";0;0
125641;"M";12.0;"Life Sciences";0;0
125642;"M";12.1;"Life Sciences";0;0
125643;"M";12.2;"Life Sciences";0;0
125644;"M";12.3;"Life Sciences";0;0
125645;"M";12.4;"Life Sciences";0;0
125646;"M";12.5;"Life Sciences";0;0
125647;"M";13.0;"Life Sciences";28;0
125648;"M";13.1;"Life Sciences";28;0
125649;"M";13.2;"Life Sciences";28;0
125650;"M";13.3;"Life Sciences";28;0
125651;"M";13.4;"Life Sciences";28;0
125652;"M";13.5;"Life Sciences";28;0
125653;"M";14.0;"Life Sciences";0;0
125654;"M";14.1;"Life Sciences";0;0
125655;"M";14.2;"Life Sciences";0;0
125656;"M";14.3;"Life Sciences";0;0
125657;"M";14.4;"Life Sciences";0;0
125658;"M";14.5;"Life Sciences";0;0
125659;"M";15.0;"Life Sciences";42;0
125660;"M";15.1;"Life Sciences";42;0
125661;"M";15.2;"Life Sciences";42;0
125662;"M";15.3;"Life Sciences";42;0
125663;"M";15.4;"Life Sciences";42;0
125664;"M";15.5;"Life Sciences";42;0
125665;"M";16.0;"Life Sciences";26;0
125666;"M";16.1;"Life Sciences";26;0
125667;"M";16.2;"Life Sciences";26;0
125668;"M";16.3;"Life Sciences";0;0
125669;"M";16.4;"Life Sciences";0;0
125670;"M";16.5;"Life Sciences";0;0
125671;"M";17.0;"Life Sciences";0;0
125672;"M";17.1;"Life Sciences";0;0
125673;"M";17.2;"Life Sciences";0;0
125674;"M";17.3;"Life Sciences";0;0
125675;"M";17.4;"Life Sciences";0;0
125676;"M";17.5;"Life Sciences";0;0
125677;"M";18.0;"Life Sciences";0;0
125678;"M";18.1;"Life Sciences";0;0
125679;"M";18.2;"Life Sciences";0;0
125680;"M";18.3;"Life Sciences";0;0
125681;"M";18.4;"Life Sciences";0;0
125682;"M";18.5;"Life Sciences";0;0
125683;"M";19.0;"Life Sciences";0;0
125684;"M";19.1;"Life Sciences";0;0
125685;"M";19.2;"Life Sciences";0;0
125686;"M";19.3;"Life Sciences";0;0
125687;"M";19.4;"Life Sciences";0;0
125688;"M";19.5;"Life Sciences";0;0
125689;"M";20.0;"Life Sciences";0;0
125690;"T";7.0;"Life Sciences";0;0
125691;"T";7.1;"Life Sciences";0;0
125692;"T";7.2;"Life Sciences";0;0
125693;"T";7.3;"Life Sciences";0;0
125694;"T";7.4;"Life Sciences";0;0
125695;"T";7.5;"Life Sciences";0;0
125696;"T";8.0;"Life Sciences";0;0
125697;"T";8.1;"Life Sciences";0;0
125698;"T";8.2;"Life Sciences";0;0
125699;"T";8.3;"Life Sciences";0;0
125700;"T";8.4;"Life Sciences";0;0
125701;"T";8.5;"Life Sciences";0;0
125702;"T";9.0;"Life Sciences";0;0
125703;"T";9.1;"Life Sciences";0;0
125704;"T";9.2;"Life Sciences";0;0
125705;"T";9.3;"Life Sciences";0;0
